[12, 3, 0.05, 0.017594177772660285, False, 6, 3, 3646.7756734543227, 3642.5755715866653]
[12, 3, 0.05, 0.017594177772660285, False, 8, 4, 20888.47046710248, 3312.522888837321]
[13, 3, 0.05, 0.01690393922672755, False, 2, 1, 3635.119716143658, 3633.89860266729]
[13, 3, 0.05, 0.01690393922672755, False, 4, 2, 4149.278823452703, 4146.024889162096]
[13, 3, 0.05, 0.01690393922672755, False, 6, 3, 3927.6566716852626, 3922.7001244776216]
[13, 3, 0.05, 0.01690393922672755, False, 8, 4, 20609.28626140255, 3574.789215619792]
[14, 3, 0.05, 0.016289043420900352, False, 2, 1, 3777.9309107232316, 3776.5744466313045]
[14, 3, 0.05, 0.016289043420900352, False, 4, 2, 4392.160075583686, 4388.433410610318]
[14, 3, 0.05, 0.016289043420900352, False, 6, 3, 4204.120707743363, 4198.339329538685]
[14, 3, 0.05, 0.016289043420900352, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[15, 3, 0.05, 0.015736711003153693, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[16, 3, 0.05, 0.015237004909823318, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[17, 3, 0.05, 0.01478206603794269, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[18, 3, 0.05, 0.014365585995611716, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[19, 3, 0.05, 0.013982434653505876, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[20, 3, 0.05, 0.013628391500745197, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[21, 3, 0.05, 0.013299948259748407, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[22, 3, 0.05, 0.01299416144755314, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[23, 3, 0.05, 0.012708540603026322, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[24, 3, 0.05, 0.012440962412449713, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[25, 3, 0.05, 0.012189603927858655, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[26, 3, 0.05, 0.011952890055984334, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[27, 3, 0.05, 0.01172945184844019, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[28, 3, 0.05, 0.011518093061960758, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[29, 3, 0.05, 0.011317763118140162, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[30, 3, 0.05, 0.011127535063902934, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[31, 3, 0.05, 0.010946587475249077, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[32, 3, 0.05, 0.010774189496708789, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[33, 3, 0.05, 0.010609688393950009, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[34, 3, 0.05, 0.010452499135376637, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[35, 3, 0.05, 0.01030209562308518, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[36, 3, 0.05, 0.010158003273215546, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[37, 3, 0.05, 0.010019792706966842, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[38, 3, 0.05, 0.009887074360991779, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[39, 3, 0.05, 0.009759493862916224, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[40, 3, 0.05, 0.009636728046842038, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[41, 3, 0.05, 0.009518481506729072, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[42, 3, 0.05, 0.009404483603898318, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[43, 3, 0.05, 0.009294485859595735, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[44, 3, 0.05, 0.00918825967539763, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[45, 3, 0.05, 0.00908559433383013, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[46, 3, 0.05, 0.008986295239384488, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[47, 3, 0.05, 0.008890182366499022, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[48, 3, 0.05, 0.008797088886330143, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[49, 3, 0.05, 0.008706859948470468, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[50, 3, 0.05, 0.008619351597367028, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[51, 3, 0.05, 0.008534429806185038, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[52, 3, 0.05, 0.008451969613363775, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[53, 3, 0.05, 0.008371854349209099, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[54, 3, 0.05, 0.008293974941633142, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[55, 3, 0.05, 0.008218229291643701, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[56, 3, 0.05, 0.008144521710450176, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[57, 3, 0.05, 0.008072762411127971, False, 8, 4, 20324.877681219543, 3834.2335881530084]
[5, 4, 0.05, 0.027256783001490394, False, 2, 1, 2065.8230412708604, 2065.478841217646]
[5, 4, 0.05, 0.027256783001490394, False, 4, 2, 22597.352351273716, 1889.879641657909]
[5, 4, 0.05, 0.027256783001490394, False, 6, 3, 21233.34393190349, 1660.4253002091937]
[5, 4, 0.05, 0.027256783001490394, False, 8, 4, 20043.45865286052, 1480.6516369240298]
[6, 4, 0.05, 0.024881924824899426, False, 2, 1, 2368.915574635102, 2368.450030927569]
[6, 4, 0.05, 0.024881924824899426, False, 4, 2, 22392.589634623277, 2244.625762726393]
[6, 4, 0.05, 0.024881924824899426, False, 6, 3, 20916.31763427039, 1981.1704730718902]
[6, 4, 0.05, 0.024881924824899426, False, 8, 4, 19695.815197233394, 1769.87139980574]
[7, 4, 0.05, 0.023036186123921516, False, 2, 1, 2646.3658602115775, 2645.7675056928056]
[7, 4, 0.05, 0.023036186123921516, False, 4, 2, 2591.214081665255, 2589.942088292741]
[7, 4, 0.05, 0.023036186123921516, False, 6, 3, 20604.48557018159, 2297.4095474358514]
[7, 4, 0.05, 0.023036186123921516, False, 8, 4, 19356.433637457638, 2056.1867565545394]
[8, 4, 0.05, 0.021548378993417577, False, 2, 1, 2895.4809569723693, 2894.7421380482947]
[8, 4, 0.05, 0.021548378993417577, False, 4, 2, 2925.516636761514, 2923.8493263902187]
[8, 4, 0.05, 0.021548378993417577, False, 6, 3, 20295.425906759832, 2608.8483931536884]
[8, 4, 0.05, 0.021548378993417577, False, 8, 4, 19035.377247880944, 2339.6066697093534]
[9, 4, 0.05, 0.020316006546431092, False, 2, 1, 3113.090917468213, 3112.2084755323694]
[9, 4, 0.05, 0.020316006546431092, False, 4, 2, 3236.1373216225197, 3234.0398811313944]
[9, 4, 0.05, 0.020316006546431092, False, 6, 3, 19987.46046899679, 2915.300417496482]
[9, 4, 0.05, 0.020316006546431092, False, 8, 4, 18718.61375911652, 2620.0361990760944]
[10, 4, 0.05, 0.019273456093684076, False, 2, 1, 3309.498051497427, 3308.468451575195]
[10, 4, 0.05, 0.019273456093684076, False, 4, 2, 3534.323611509418, 3531.7542043990948]
[10, 4, 0.05, 0.019273456093684076, False, 6, 3, 3220.3905599271534, 3216.5679925380214]
[10, 4, 0.05, 0.019273456093684076, False, 8, 4, 18403.253272971364, 2897.257597757566]
[11, 4, 0.05, 0.01837651935079526, False, 2, 1, 3487.500311771654, 3486.3211252410756]
[11, 4, 0.05, 0.01837651935079526, False, 4, 2, 3820.282875870342, 3817.201382896335]
[11, 4, 0.05, 0.01837651935079526, False, 6, 3, 3517.1208047232417, 3512.4730425613047]
[11, 4, 0.05, 0.01837651935079526, False, 8, 4, 18088.310130734295, 3171.0941695668907]
[12, 4, 0.05, 0.017594177772660285, False, 2, 1, 3651.879544798279, 3650.547965807741]
[12, 4, 0.05, 0.017594177772660285, False, 4, 2, 4094.2726290840874, 4090.6405831660186]
[12, 4, 0.05, 0.017594177772660285, False, 6, 3, 3808.7548142589867, 3803.1943572195787]
[12, 4, 0.05, 0.017594177772660285, False, 8, 4, 17773.02403631475, 3441.422955142226]
[13, 4, 0.05, 0.01690393922672755, False, 2, 1, 3802.6358694610035, 3801.1504141060814]
[13, 4, 0.05, 0.01690393922672755, False, 4, 2, 4349.689003616738, 4345.479558292129]
[13, 4, 0.05, 0.01690393922672755, False, 6, 3, 4095.004958677311, 4088.443830070333]
